vorname,anzahl,geschlecht,position
Marie,27,w,2
Mia,22,w,1
Sophie,22,w,2
Emil,21,m,1
Jonas,19,m,1
Emilia,17,w,1
Elias,16,m,1
Lea,15,w,1
Oskar,15,m,1
Maria,15,w,2
Charlotte,14,w,1
Leon,14,m,1
Louis,14,m,1
Paul,14,m,1
Mila,13,w,1
Adam,13,m,1
Felix,13,m,1
Liam,13,m,1
Milan,13,m,1
Moritz,13,m,1
Alexander,13,m,2
Ella,12,w,1
Hailey,12,w,1
Maximilian,12,m,1
Emily,11,w,1
Emma,11,w,1
Lia,11,w,1
Mira,11,w,1
Matteo,11,m,1
Theo,11,m,1
Paul,11,m,2
Hannah,10,w,1
Johanna,10,w,1
Maya,10,w,1
Nele,10,w,1
Sophie,10,w,1
Leo,10,m,1
Levi,10,m,1
Ida,9,w,1
Maria,9,w,1
Nora,9,w,1
David,9,m,1
Jakob,9,m,1
Lio,9,m,1
Milo,9,m,1
Mohammad,9,m,1
Anna,8,w,1
Clara,8,w,1
Hanna,8,w,1
Juna,8,w,1
Lara,8,w,1
Leni,8,w,1
Leonie,8,w,1
Lilly,8,w,1
Sophia,8,w,1
Anton,8,m,1
Emilio,8,m,1
Finn,8,m,1
Henri,8,m,1
Joshua,8,m,1
Karl,8,m,1
Lukas,8,m,1
Mika,8,m,1
Charlotte,8,w,2
Karl,8,m,2
Maxim,8,m,2
Frieda,7,w,1
Isabella,7,w,1
Mina,7,w,1
Paula,7,w,1
Rosalie,7,w,1
Alexander,7,m,1
Ben,7,m,1
Daniel,7,m,1
Jonathan,7,m,1
Julian,7,m,1
Maxim,7,m,1
Noah,7,m,1
Tim,7,m,1
Elisabeth,7,w,2
Ruth,7,w,2
Friedrich,7,m,2
Alma,6,w,1
Anni,6,w,1
Helena,6,w,1
Lena,6,w,1
Lina,6,w,1
Marla,6,w,1
Marlene,6,w,1
Mathilda,6,w,1
Stella,6,w,1
Aaron,6,m,1
Arthur,6,m,1
Benjamin,6,m,1
Dean,6,m,1
Erik,6,m,1
Gustav,6,m,1
Linus,6,m,1
Mats,6,m,1
Max,6,m,1
Theodor,6,m,1
Emilia,6,w,2
Luise,6,w,2
Luna,6,w,2
Alexandra,5,w,1
Alina,5,w,1
Amilia,5,w,1
Amira,5,w,1
Ava,5,w,1
Laura,5,w,1
Leyla,5,w,1
Luna,5,w,1
Maja,5,w,1
Marie,5,w,1
Matilda,5,w,1
Melina,5,w,1
Merle,5,w,1
Amir,5,m,1
Artur,5,m,1
Fiete,5,m,1
Fynn,5,m,1
Henry,5,m,1
Joel,5,m,1
John,5,m,1
Justus,5,m,1
Luca,5,m,1
Luka,5,m,1
Marcel,5,m,1
Matti,5,m,1
Niklas,5,m,1
Sebastian,5,m,1
Simon,5,m,1
Valentin,5,m,1
Johanna,5,w,2
Leni,5,w,2
Anh,5,m,2
David,5,m,2
Emil,5,m,2
Valentin,5,m,2
Willi,5,m,2
Adelina,4,w,1
Alva,4,w,1
Amalia,4,w,1
Amelia,4,w,1
Carlotta,4,w,1
Chiara,4,w,1
Elina,4,w,1
Elisabeth,4,w,1
Eva,4,w,1
Käthe,4,w,1
Lisa,4,w,1
Luana,4,w,1
Lucy,4,w,1
Mariella,4,w,1
Melissa,4,w,1
Olivia,4,w,1
Pauline,4,w,1
Tilda,4,w,1
Viktoria,4,w,1
Yuna,4,w,1
Adrian,4,m,1
Arne,4,m,1
Bela,4,m,1
Carlo,4,m,1
Charlie,4,m,1
Enno,4,m,1
Fabian,4,m,1
Frederik,4,m,1
Friedrich,4,m,1
Ivan,4,m,1
Jan,4,m,1
Jaro,4,m,1
Lennard,4,m,1
