vorname,anzahl,geschlecht,position
Sophie,18,w,2
Marie,15,w,2
Mia,14,w,1
Alexander,11,m,2
Emil,11,m,1
Henry,11,m,1
Emilia,11,w,1
Arthur,10,m,1
Laura,10,w,1
Ben,10,m,1
Felix,10,m,1
Charlotte,9,w,1
Emily,9,w,1
Erik,9,m,1
Lina,9,w,1
Lukas,9,m,1
Oskar,8,m,1
Theo,8,m,1
Luca,7,m,2
Maximilian,7,m,2
Anna,7,w,1
Johanna,7,w,1
Melina,7,w,1
David,7,m,1
Finn,7,m,1
Maximilian,7,m,1
Paul,7,m,1
Maria,6,w,2
Alina,6,w,1
Luna,6,w,1
Sophia,6,w,1
Anton,6,m,1
Elias,6,m,1
Friedrich,6,m,1
Kevin,6,m,1
Liam,6,m,1
Louis,6,m,1
Luca,6,m,1
Philipp,6,m,1
Tim,6,m,1
Charlotte,5,w,2
Amelie,5,w,1
Emma,5,w,1
Hanna,5,w,1
Lea,5,w,1
Mara,5,w,1
Marie,5,w,1
Alexander,5,m,1
Benjamin,5,m,1
Jannik,5,m,1
Jonas,5,m,1
Konstantin,5,m,1
Leo,5,m,1
Leon,5,m,1
Moritz,5,m,1
Noah,5,m,1
Theodor,5,m,1
Marie,4,w,3
Louis,4,m,2
Otto,4,m,2
Elaine,4,w,2
Emilia,4,w,2
Rose,4,w,2
Amy,4,w,1
Clara,4,w,1
Elisabeth,4,w,1
Ella,4,w,1
Frieda,4,w,1
Greta,4,w,1
Hannah,4,w,1
Henriette,4,w,1
Klara,4,w,1
Lara,4,w,1
Lena,4,w,1
Leonie,4,w,1
Luise,4,w,1
Maja,4,w,1
Fabian,4,m,1
Maria,4,w,1
Johann,4,m,1
Marlene,4,w,1
Karl,4,m,1
Mina,4,w,1
Lucas,4,m,1
Paula,4,w,1
Malte,4,m,1
Mats,4,m,1
Milan,4,m,1
Tom,4,m,1
Andreas,3,m,3
Benjamin,3,m,2
Elias,3,m,2
Fritz,3,m,2
Clara,3,w,2
Gabriel,3,m,2
Ida,3,w,2
Karl,3,m,2
Johanna,3,w,2
Martin,3,m,2
Marleen,3,w,2
Paul,3,m,2
Nora,3,w,2
Richard,3,m,2
Robert,3,m,2
Alexandra,3,w,1
Alisa,3,w,1
Celina,3,w,1
Eva,3,w,1
Aaron,3,m,1
Hailey,3,w,1
Dean,3,m,1
Jasmin,3,w,1
Eric,3,m,1
Josephine,3,w,1
Frederik,3,m,1
Julia,3,w,1
Jason,3,m,1
Leni,3,w,1
Jonathan,3,m,1
Lisa,3,w,1
Leopold,3,m,1
Luisa,3,w,1
Levi,3,m,1
Milena,3,w,1
Matheo,3,m,1
Olivia,3,w,1
Mika,3,m,1
Ronja,3,w,1
Mohammed,3,m,1
Sofia,3,w,1
Niklas,3,m,1
Thea,3,w,1
Theresa,3,w,1
Oliver,3,m,1
Victoria,3,w,1
Samuel,3,m,1
Vincent,3,m,1
Wilhelm,3,m,1
Anh,2,w,3
An,2,w,2
Anh,2,w,2
Alfred,2,m,2
Dorothea,2,w,2
Anh,2,m,2
Ella,2,w,2
Anton,2,m,2
Freya,2,w,2
Arthur,2,m,2
Hedwig,2,w,2
Ben,2,m,2
Isabella,2,w,2
Bruno,2,m,2
Katharina,2,w,2
Daniel,2,m,2
Lea,2,w,2
Ferdinand,2,m,2
Lotta,2,w,2
Franz,2,m,2
Lucy,2,w,2
Fynn,2,m,2
Luise,2,w,2
James,2,m,2
Mathilda,2,w,2
Joel,2,m,2
Olivia,2,w,2
John,2,m,2
Sabine,2,w,2
Jordan,2,m,2
Sofia,2,w,2
Julian,2,m,2
Luis,2,m,2
Peter,2,m,2
Philip,2,m,2
Philipp,2,m,2
Raphael,2,m,2
Stephan,2,m,2
Valentin,2,m,2
Vincent,2,m,2
Vornamen,2,m,2
Aleyna,2,w,1
Alissa,2,w,1
Anika,2,w,1
Ali,2,m,1
Annabelle,2,w,1
Bela,2,m,1
Anni,2,w,1
Caspar,2,m,1
Aurora,2,w,1
Conner,2,m,1
Ava,2,w,1
Daniel,2,m,1
Elena,2,w,1
Domenik,2,m,1
Emmi,2,w,1
Edgar,2,m,1
Finja,2,w,1
Eduard,2,m,1
Helena,2,w,1
Ennis,2,m,1
Isabell,2,w,1
Filip,2,m,1
Isabella,2,w,1
Ilja,2,m,1
Jolie,2,w,1
Jackson,2,m,1
Josefin,2,w,1
Jayden,2,m,1
Kira,2,w,1
Joel,2,m,1
Lilian,2,w,1
Jonah,2,m,1
Lilly,2,w,1
Julian,2,m,1
Lily,2,w,1
Juri,2,m,1
Linda,2,w,1
Justin,2,m,1
Lotta,2,w,1
Karim,2,m,1
Louisa,2,w,1
Kenneth,2,m,1
