vorname,anzahl,geschlecht
Quang,5,m
Robin,5,m
Tyler,5,m
Uwe,5,m
Werner,5,m
William,5,m
Amelia,4,w
Andrea,4,w
Annabell,4,w
Anni,4,w
Chi,4,w
Elin,4,w
Emelie,4,w
Emilie,4,w
Erna,4,w
Eva,4,w
Friederike,4,w
Hà,4,w
Isabel,4,w
Isabelle,4,w
Julie,4,w
Juna,4,w
Karla,4,w
Magdalena,4,w
Marlene,4,w
Marta,4,w
Milena,4,w
Miriam,4,w
Nhi,4,w
Romy,4,w
Rose,4,w
Amir,4,m
Theresa,4,w
Ansgar,4,m
Tilda,4,w
Bela,4,m
Zoe,4,w
Can,4,m
Carlo,4,m
Caspar,4,m
Henri,4,m
James,4,m
Janosch,4,m
Jerome,4,m
Joachim,4,m
Julien,4,m
Lennox,4,m
Lenny,4,m
Lion,4,m
Luka,4,m
Marvin,4,m
Nikita,4,m
Nikolas,4,m
Nino,4,m
Olaf,4,m
Peter,4,m
Rafael,4,m
Ragnar,4,m
René,4,m
Sascha,4,m
Silas,4,m
Toni,4,m
Willi,4,m
Wolfgang,4,m
Angelique,3,w
Ann,3,w
Anne,3,w
Annelie,3,w
Anouk,3,w
Ariana,3,w
Aurelia,3,w
Bella,3,w
Cataleya,3,w
Celine,3,w
Charlotta,3,w
Daria,3,w
Edina,3,w
Elea,3,w
Ellie,3,w
Emmi,3,w
Erika,3,w
Evelyn,3,w
Fatima,3,w
Felicia,3,w
Fiona,3,w
Flora,3,w
Florentine,3,w
Fritzi,3,w
Grace,3,w
Ha,3,w
Hana,3,w
Amar,3,m
Hope,3,w
Amon,3,m
Isabell,3,w
André,3,m
Jessica,3,w
Anthony,3,m
Jodie,3,w
Arik,3,m
Joyce,3,w
Arne,3,m
Jule,3,w
Artur,3,m
Juli,3,w
August,3,m
Julika,3,w
Bastian,3,m
Kim,3,w
Brian,3,m
Kira,3,w
Bryan,3,m
Käthe,3,w
Bảo,3,m
Linda,3,w
Dang,3,m
Livia,3,w
Dennis,3,m
Lola,3,w
Elyas,3,m
Luca,3,w
Flynn,3,m
Lucia,3,w
Hans,3,m
Manuela,3,w
Hasan,3,m
Marleen,3,w
Heinrich,3,m
Matilda,3,w
Hoàng,3,m
Michelle,3,w
Jamie,3,m
My,3,w
Jannes,3,m
Natalie,3,w
Johan,3,m
Neele,3,w
Jonah,3,m
Ngoc,3,w
Jordan,3,m
Phuong,3,w
Khang,3,m
Rosa,3,w
Kilian,3,m
Ruth,3,w
Konrad,3,m
Tabea,3,w
Leander,3,m
Tara,3,w
Lias,3,m
Thea,3,w
Luan,3,m
Vera,3,w
Magnus,3,m
Yasmin,3,w
Malik,3,m
Marius,3,m
Mark,3,m
Mateo,3,m
Matheo,3,m
Mattis,3,m
Nicklas,3,m
Nico,3,m
Norbert,3,m
Piet,3,m
Raffael,3,m
Ramon,3,m
Raphael,3,m
Richard,3,m
Roman,3,m
Ryu,3,m
Sebastian,3,m
Taro,3,m
Till,3,m
Tùng,3,m
Walter,3,m
Yannick,3,m
Đức,3,m
Ada,2,w
Aleksandra,2,w
Alissa,2,w
Aliya,2,w
Alma,2,w
Amalie,2,w
Amilia,2,w
Amina,2,w
Amélie,2,w
Angelie,2,w
Angelina,2,w
Anika,2,w
Annabella,2,w
Betty,2,w
Bonnie,2,w
Bảo,2,w
Catalina,2,w
Chau,2,w
Christine,2,w
Châu,2,w
Clementine,2,w
Edda,2,w
Abel,2,m
Edith,2,w
Adin,2,m
Ejona,2,w
Aidan,2,m
Elaine,2,w
Aleksandar,2,m
Elif,2,w
Alexandros,2,m
Elli,2,w
Alfred,2,m
Emely,2,w
Ali,2,m
Enie,2,w
An,2,m
Estelle,2,w
Arian,2,m
Eve,2,w
Aurelio,2,m
Ewa,2,w
Benno,2,m
Fanny,2,w
Bilal,2,m
Felicitas,2,w
Bruno,2,m
Felizitas,2,w
Carlos,2,m
Finja,2,w
Chris,2,m
Freya,2,w
Cody,2,m
Haylie,2,w
Cole,2,m
Helga,2,w
Conner,2,m
Henriette,2,w
Connor,2,m
Hertha,2,w
Conrad,2,m
Hoàng,2,w
Constantin,2,m
Ilsa,2,w
Damien,2,m
Inga,2,w
Damon,2,m
Ingrid,2,w
Danil,2,m
Irene,2,w
Danny,2,m
Jana,2,w
Darius,2,m
Jane,2,w
Detlef,2,m
Jolina,2,w
Devin,2,m
Joline,2,w
Dexter,2,m
Josefin,2,w
Domenik,2,m
Josephin,2,w
Don,2,m
Juditha,2,w
Dwayne,2,m
Julianna,2,w
Eddi,2,m
Karin,2,w
Edgar,2,m
Katrin,2,w
Elian,2,m
Katrina,2,w
Emilian,2,m
Khánh,2,w
Eric,2,m
Kimberly,2,w
Ernst,2,m
Laia,2,w
Erwin,2,m
Leilani,2,w
Fiete,2,m
Leonora,2,w
Finley,2,m
Leonore,2,w
Finnlay,2,m
Liesbeth,2,w
Fjonn,2,m
Lieselotte,2,w
Georg,2,m
Lilia,2,w
George,2,m
Lilian,2,w
Gerd,2,m
Ling,2,w
Günther,2,m
Liv,2,w
Hai,2,m
Lore,2,w
Hao,2,m
Loredana,2,w
Heinz,2,m
Lorena,2,w
Henning,2,m
Lotte,2,w
Hermann,2,m
Lynn,2,w
Horst,2,m
Madonna,2,w
Jack,2,m
Marina,2,w
Jaden,2,m
Medina,2,w
Jamal,2,m
Melanie,2,w
Janis,2,m
Meta,2,w
Janne,2,m
Mi,2,w
Jannek,2,m
Milana,2,w
Jean,2,m
Milou,2,w
Jeromé,2,m
Minna,2,w
Jesper,2,m
Mona,2,w
Jona,2,m
Mỹ,2,w
Jonny,2,m
Naomi,2,w
Juri,2,m
Nika,2,w
Jurij,2,m
Nike,2,w
Kasimir,2,m
Noura,2,w
Kerim,2,m
Nur,2,w
Khôi,2,m
Patricia,2,w
Kian,2,m
Petra,2,w
Klaus,2,m
Peyton,2,w
Lasse,2,m
Phương,2,w
Lee,2,m
Rieke,2,w
Leland,2,m
Sarafina,2,w
Lennart,2,m
Serena,2,w
Leonardo,2,m
Sharon,2,w
Leonidas,2,m
Sofía,2,w
Leroy,2,m
Sophie-Marie,2,w
Lio,2,m
Stella,2,w
Long,2,m
Summer,2,w
Lucian,2,m
Svea,2,w
Ludwig,2,m
Svenja,2,w
Luiz,2,m
Tamina,2,w
Mads,2,m
Tessa,2,w
Maik,2,m
Thora,2,w
Mailo,2,m
Thu,2,w
Mansour,2,m
Thảo,2,w
Manuel,2,m
Ursula,2,w
Marc,2,m
Valeria,2,w
Marcello,2,m
Waleria,2,w
Marek,2,m
Wilma,2,w
Marian,2,m
Xenia,2,w
Mario,2,m
Yuna,2,w
Markus,2,m
Zeynep,2,w
Marten,2,m
Zoé,2,w
Mathias,2,m
Matthias,2,m
Merten,2,m
Mikail,2,m
Mike,2,m
Miko,2,m
Miran,2,m
Mohamed,2,m
Mohammed,2,m
Muhammad,2,m
Neo,2,m
Nero,2,m
Nikola,2,m
Nikolai,2,m
Noél,2,m
Paule,2,m
Pawel,2,m
Pham,2,m
Rainer,2,m
Ralf,2,m
Rico,2,m
Romeo,2,m
Ruben,2,m
Ryan,2,m
Said,2,m
Samu,2,m
Saro,2,m
Son,2,m
Stephan,2,m
Steve,2,m
Sven,2,m
Taavi,2,m
Tai,2,m
Tamino,2,m
Taylor,2,m
Thilo,2,m
Thore,2,m
Thorin,2,m
Tiberius,2,m
Timon,2,m
Tino,2,m
Titus,2,m
Tommy,2,m
Tony,2,m
Ulrich,2,m
Veit,2,m
Viktor,2,m
Việt,2,m
Wenzel,2,m
Willy,2,m
Đình,2,m
