vorname,anzahl,geschlecht,position
Marie,48,w,2
Sophie,37,w,2
Maria,33,w,2
Emil,27,m,1
Emma,27,w,1
Anna,25,w,1
Alexander,24,m,1
Felix,24,m,1
Leon,23,m,1
Oskar,23,m,1
Frida,22,w,1
Lea,22,w,1
Mila,22,w,1
Anton,22,m,1
Finn,22,m,1
Noah,22,m,1
Maximilian,21,m,2
Ella,21,w,1
Mia,21,w,1
Ali,21,m,1
Johanna,20,w,1
Ben,20,m,1
David,20,m,1
Lukas,20,m,1
Paul,20,m,1
Alma,19,w,1
Charlotte,19,w,1
Clara,19,w,1
Emilia,19,w,1
Elias,19,m,1
Karl,19,m,1
Charlotte,18,w,2
Sophia,18,w,1
Leo,18,m,1
Milan,18,m,1
Alexander,17,m,2
Ali,16,m,2
Elisabeth,16,w,2
Ava,16,w,1
Ida,16,w,1
Lina,16,w,1
Marie,16,w,1
Leonard,16,m,1
Mira,16,w,1
Arthur,15,m,1
Lena,15,w,1
Erik,15,m,1
Mathilda,15,w,1
Henry,15,m,1
Jonathan,15,m,1
Max,15,m,1
Maximilian,15,m,1
Muhammed,15,m,1
Emil,14,m,2
Frieda,14,w,1
Greta,14,w,1
Hanna,14,w,1
Leni,14,w,1
Nina,14,w,1
Louis,14,m,1
Tilda,14,w,1
Luca,14,m,1
Theo,14,m,1
Theodor,14,m,1
Benjamin,13,m,2
Jonathan,13,m,2
Karl,13,m,2
Paul,13,m,2
Elena,13,w,1
Elisa,13,w,1
Marlene,13,w,1
Jakob,13,m,1
Jonas,13,m,1
Linus,13,m,1
Luis,13,m,1
Johanna,12,w,2
David,12,m,2
Elias,12,m,2
Maria,12,w,1
Maya,12,w,1
Nele,12,w,1
Aaron,12,m,1
Daniel,12,m,1
Julian,12,m,1
Milo,12,m,1
Moritz,12,m,1
Anton,11,m,2
Levi,11,m,2
Ada,11,w,1
Alice,11,w,1
Emily,11,w,1
Lara,11,w,1
Matilda,11,w,1
Mina,11,w,1
Adam,11,m,1
Nora,11,w,1
Johann,11,m,1
Olivia,11,w,1
Julius,11,m,1
Sophie,11,w,1
Juri,11,m,1
Valentin,11,m,1
Carlotta,10,w,2
Marlene,10,w,2
Theodor,10,m,2
Flora,10,w,1
Julia,10,w,1
Carl,10,m,1
Lia,10,w,1
Hamza,10,m,1
Lisa,10,w,1
Maxim,10,m,1
Paula,10,w,1
Niklas,10,m,1
Sarah,10,w,1
Sofia,10,w,1
Luisa,9,w,2
Luise,9,w,2
Nur,9,w,2
Rose,9,w,2
August,9,m,2
Felix,9,m,2
Friedrich,9,m,2
Jakob,9,m,2
Louis,9,m,2
Adrian,9,m,1
Bela,9,m,1
Amalia,9,w,1
Emir,9,m,1
Finja,9,w,1
Jonah,9,m,1
Josephine,9,w,1
Levi,9,m,1
Juna,9,w,1
Vincent,9,m,1
Laura,9,w,1
Rosa,9,w,1
Zoe,9,w,1
Katharina,8,w,2
Lea,8,w,2
Noah,8,m,2
Henri,8,m,1
Karim,8,m,1
Mateo,8,m,1
Alexandra,8,w,1
Matti,8,m,1
Amelia,8,w,1
Mattis,8,m,1
Elif,8,w,1
Mohamad,8,m,1
Elisabeth,8,w,1
Mohammed,8,m,1
Hannah,8,w,1
Nathan,8,m,1
Helena,8,w,1
Samuel,8,m,1
Isabella,8,w,1
Tim,8,m,1
Jasmin,8,w,1
Klara,8,w,1
Liv,8,w,1
Liya,8,w,1
Lola,8,w,1
Yuna,8,w,1
Zeynep,8,w,1
Anna,7,w,2
Clara,7,w,2
Emilia,7,w,2
Margarete,7,w,2
Mina,7,w,2
Henry,7,m,2
Sofia,7,w,2
Johann,7,m,2
Sophia,7,w,2
Luca,7,m,2
Valentin,7,m,2
Benjamin,7,m,1
Carlo,7,m,1
Edgar,7,m,1
Kevin,7,m,1
Liam,7,m,1
Malte,7,m,1
Mehmet,7,m,1
Ela,7,w,1
Mika,7,m,1
Eva,7,w,1
Muhammad,7,m,1
Lilly,7,w,1
Omar,7,m,1
Lotte,7,w,1
Philipp,7,m,1
Maryam,7,w,1
Yiğit,7,m,1
Theresa,7,w,1
An,6,w,3
Anh,6,w,3
Josephine,6,w,2
Lou,6,w,2
Can,6,m,2
Louise,6,w,2
Frederik,6,m,2
Mia,6,w,2
Gabriel,6,m,2
Su,6,w,2
Johannes,6,m,2
Valentina,6,w,2
Julian,6,m,2
Leander,6,m,2
Otto,6,m,2
Thomas,6,m,2
Amir,6,m,1
Alva,6,w,1
Fritz,6,m,1
Anouk,6,w,1
Gabriel,6,m,1
Antonia,6,w,1
Hugo,6,m,1
Aya,6,w,1
Jacob,6,m,1
Elina,6,w,1
James,6,m,1
Karla,6,w,1
Jan,6,m,1
Leonie,6,w,1
Janosch,6,m,1
Luisa,6,w,1
Jasper,6,m,1
Luise,6,w,1
Jonte,6,m,1
Maja,6,w,1
Joshua,6,m,1
Martha,6,w,1
Justus,6,m,1
Melina,6,w,1
Leonardo,6,m,1
Merle,6,w,1
Lio,6,m,1
Meryem,6,w,1
Lucas,6,m,1
Pauline,6,w,1
Marten,6,m,1
Tamara,6,w,1
Mio,6,m,1
Yasmin,6,w,1
Miran,6,m,1
Mohammad,6,m,1
Rayan,6,m,1
Rio,6,m,1
Simon,6,m,1
Yunus,6,m,1
Otto,5,m,3
Elisabeth,5,w,3
Anh,5,w,2
Antonia,5,w,2
Bảo,5,w,2
Elena,5,w,2
Anh,5,m,2
Elise,5,w,2
Bo,5,m,2
Ella,5,w,2
Christian,5,m,2
Hannah,5,w,2
Emanuel,5,m,2
Ida,5,w,2
Joel,5,m,2
Ingrid,5,w,2
Konstantin,5,m,2
Laura,5,w,2
Michael,5,m,2
Rosa,5,w,2
Philipp,5,m,2
Rosalie,5,w,2
Richard,5,m,2
Victoria,5,w,2
Willi,5,m,2
Alina,5,w,1
Amelie,5,w,1
Anni,5,w,1
Azra,5,w,1
Elise,5,w,1
Esila,5,w,1
Ahmad,5,m,1
Jana,5,w,1
Albert,5,m,1
Linda,5,w,1
Aras,5,m,1
Lotta,5,w,1
Bilal,5,m,1
Lucia,5,w,1
Bruno,5,m,1
Lucy,5,w,1
Emilio,5,m,1
Magdalena,5,w,1
Enno,5,m,1
Marla,5,w,1
Fiete,5,m,1
Rosalie,5,w,1
Filip,5,m,1
Ruby,5,w,1
Friedrich,5,m,1
Sara,5,w,1
Ibrahim,5,m,1
Thea,5,w,1
Joel,5,m,1
Toni,5,w,1
Junis,5,m,1
Zoey,5,w,1
Karlo,5,m,1
Mert,5,m,1
Mikail,5,m,1
Mohamed,5,m,1
Musa,5,m,1
Nicolas,5,m,1
Ole,5,m,1
Oscar,5,m,1
Otto,5,m,1
Titus,5,m,1
Wim,5,m,1
Yusuf,5,m,1
Anh,4,m,3
Charlotte,4,w,3
Alexandra,4,w,2
Bruno,4,m,2
Amalia,4,w,2
Bảo,4,m,2
Ela,4,w,2
Daniel,4,m,2
Elizabeth,4,w,2
Finn,4,m,2
Eva,4,w,2
Fynn,4,m,2
Freya,4,w,2
Georg,4,m,2
Frieda,4,w,2
Hamza,4,m,2
Hedi,4,w,2
Jasper,4,m,2
Josefine,4,w,2
Johan,4,m,2
Lee,4,w,2
Julius,4,m,2
Leia,4,w,2
Konrad,4,m,2
Lotta,4,w,2
Leo,4,m,2
Lotte,4,w,2
Leon,4,m,2
Martha,4,w,2
Leonard,4,m,2
Mathilda,4,w,2
Levin,4,m,2
Matilda,4,w,2
Liam,4,m,2
Meryem,4,w,2
Linus,4,m,2
Pia,4,w,2
Lion,4,m,2
Luis,4,m,2
Minh,4,m,2
Moritz,4,m,2
Ole,4,m,2
Oscar,4,m,2
Osman,4,m,2
Salih,4,m,2
Sebastian,4,m,2
Vincent,4,m,2
Alisa,4,w,1
Annika,4,w,1
Asmin,4,w,1
Cleo,4,w,1
Dilara,4,w,1
Eda,4,w,1
Elsa,4,w,1
Emilie,4,w,1
Erika,4,w,1
Fritzi,4,w,1
Hatice,4,w,1
Hedda,4,w,1
Antonio,4,m,1
Helin,4,w,1
Arian,4,m,1
Hira,4,w,1
August,4,m,1
Juno,4,w,1
Béla,4,m,1
Linnea,4,w,1
Dylan,4,m,1
Livia,4,w,1
Edwin,4,m,1
Luca,4,w,1
Eren,4,m,1
Luna,4,w,1
Ertuğrul,4,m,1
Malak,4,w,1
Franz,4,m,1
Mariam,4,w,1
Gustav,4,m,1
Medina,4,w,1
Hannes,4,m,1
Melissa,4,w,1
Isa,4,m,1
Miriam,4,w,1
Johan,4,m,1
Paulina,4,w,1
Kian,4,m,1
Pia,4,w,1
Kilian,4,m,1
Rahel,4,w,1
Kuzey,4,m,1
Samira,4,w,1
Lasse,4,m,1
Selma,4,w,1
Lennart,4,m,1
Tina,4,w,1
Levin,4,m,1
Zehra,4,w,1
Luan,4,m,1
Zoé,4,w,1
Luka,4,m,1
Luke,4,m,1
Mads,4,m,1
Mahmoud,4,m,1
Malik,4,m,1
Mark,4,m,1
Matteo,4,m,1
Michael,4,m,1
Nick,4,m,1
Nils,4,m,1
Pablo,4,m,1
Pepe,4,m,1
Robin,4,m,1
Ruben,4,m,1
Till,4,m,1
Timo,4,m,1
Viktor,4,m,1
Yasin,4,m,1
Youssef,4,m,1
Elias,3,m,3
Friedrich,3,m,3
Hans,3,m,3
Klara,3,w,3
Julius,3,m,3
Luna,3,w,3
Khôi,3,m,3
Marie,3,w,3
Michael,3,m,3
Sophie,3,w,3
Richard,3,m,3
Vy,3,w,3
Walter,3,m,3
Aurelia,3,w,2
Bao,3,w,2
Elin,3,w,2
Elisa,3,w,2
Florentine,3,w,2
Grace,3,w,2
Greta,3,w,2
Hanna,3,w,2
Isabella,3,w,2
Jolie,3,w,2
Adam,3,m,2
Karlotta,3,w,2
Ahmed,3,m,2
Lara,3,w,2
Albert,3,m,2
Lilith,3,w,2
Alessio,3,m,2
Lina,3,w,2
Alfred,3,m,2
