vorname,anzahl,geschlecht,position
Sophie,10,w,2
Emil,8,m,1
Marie,8,w,2
Ella,7,w,1
Finn,7,m,1
Leon,7,m,1
Emilia,7,w,2
Frieda,6,w,1
Hanna,6,w,1
Hannah,6,w,1
Lea,6,w,1
Merle,6,w,1
Pauline,6,w,1
Felix,6,m,1
Fritz,6,m,1
Liam,6,m,1
Luca,6,m,1
Theodor,6,m,1
Charlotte,6,w,2
Anna,5,w,1
Helena,5,w,1
Johanna,5,w,1
Lena,5,w,1
Lilly,5,w,1
Lotta,5,w,1
Mia,5,w,1
Mira,5,w,1
Romy,5,w,1
Alexander,5,m,1
Elias,5,m,1
Matteo,5,m,1
Max,5,m,1
Moritz,5,m,1
Oskar,5,m,1
Samuel,5,m,1
Theo,5,m,1
Matteo,5,m,2
Alva,4,w,1
Amelie,4,w,1
Amira,4,w,1
Anouk,4,w,1
Klara,4,w,1
Luisa,4,w,1
Marla,4,w,1
Martha,4,w,1
Mathilda,4,w,1
Nele,4,w,1
Sarah,4,w,1
Sophia,4,w,1
Tilda,4,w,1
Anton,4,m,1
Arthur,4,m,1
Bruno,4,m,1
Carlo,4,m,1
David,4,m,1
Florian,4,m,1
Jasper,4,m,1
Leo,4,m,1
Levi,4,m,1
Mattis,4,m,1
Milan,4,m,1
Milo,4,m,1
Noah,4,m,1
Raphael,4,m,1
Johanna,4,w,2
Matilda,4,w,2
Alexander,4,m,2
Maximilian,4,m,2
Paul,4,m,2
Thomas,4,m,2
Maria,4,w,3
Alina,3,w,1
Alisa,3,w,1
Alma,3,w,1
Amelia,3,w,1
Ava,3,w,1
Ayla,3,w,1
Charlotte,3,w,1
Clara,3,w,1
Elena,3,w,1
Elisa,3,w,1
Emilia,3,w,1
Finja,3,w,1
Flora,3,w,1
Frida,3,w,1
Juna,3,w,1
Lara,3,w,1
Leni,3,w,1
Leonie,3,w,1
Leonora,3,w,1
Luna,3,w,1
Maja,3,w,1
Malia,3,w,1
Maria,3,w,1
Mila,3,w,1
Nina,3,w,1
Olivia,3,w,1
Ronja,3,w,1
Rosalie,3,w,1
Ruby,3,w,1
Sophie,3,w,1
Adam,3,m,1
Adrian,3,m,1
Bela,3,m,1
Ben,3,m,1
Benjamin,3,m,1
Emilio,3,m,1
Fabian,3,m,1
Henry,3,m,1
Jan,3,m,1
Janne,3,m,1
Jonas,3,m,1
Jonte,3,m,1
Julian,3,m,1
Julius,3,m,1
Leano,3,m,1
Leopold,3,m,1
Linus,3,m,1
Louis,3,m,1
Lukas,3,m,1
Marlon,3,m,1
Mats,3,m,1
Mio,3,m,1
Mohammad,3,m,1
Mohammed,3,m,1
Nils,3,m,1
Ole,3,m,1
Rio,3,m,1
Robin,3,m,1
Till,3,m,1
Tristan,3,m,1
Vincent,3,m,1
Edith,3,w,2
Josephine,3,w,2
Leonie,3,w,2
Luisa,3,w,2
Luise,3,w,2
Malou,3,w,2
Maria,3,w,2
Milena,3,w,2
Sophia,3,w,2
Andreas,3,m,2
Christian,3,m,2
Finn,3,m,2
Frederik,3,m,2
Levi,3,m,2
Luca,3,m,2
Valentin,3,m,2
Wilhelm,3,m,2
Amina,2,w,1
Annabelle,2,w,1
Antonia,2,w,1
Aria,2,w,1
Aurora,2,w,1
Azalea,2,w,1
Benita,2,w,1
Carlotta,2,w,1
Edda,2,w,1
Elanur,2,w,1
Elina,2,w,1
Elisabeth,2,w,1
Eloise,2,w,1
Elsa,2,w,1
Emilie,2,w,1
Enola,2,w,1
Esther,2,w,1
Eva,2,w,1
Fiona,2,w,1
Friederike,2,w,1
Leoni,2,w,1
Lia,2,w,1
Lilit,2,w,1
Lina,2,w,1
Linda,2,w,1
Linnea,2,w,1
Lola,2,w,1
Lotte,2,w,1
Louisa,2,w,1
Luana,2,w,1
Lucille,2,w,1
Lucy,2,w,1
Malin,2,w,1
