vorname,anzahl,geschlecht,position
Marie,41,w,2
Sophie,39,w,2
Mia,36,w,1
Leon,34,m,1
Liam,34,m,1
Emil,33,m,1
Emma,29,w,1
Henry,29,m,1
Oskar,29,m,1
Ella,28,w,1
Leni,27,w,1
Felix,27,m,1
Louis,27,m,1
Theodor,27,m,1
Levi,26,m,1
Charlotte,24,w,1
Mila,24,w,1
Lio,24,m,1
Paul,24,m,1
Emilia,23,w,1
Anton,23,m,1
Leo,23,m,1
Lia,22,w,1
Anna,21,w,1
Marie,21,w,1
Lena,20,w,1
Lina,20,w,1
Ben,20,m,1
Leonie,19,w,1
Elias,19,m,1
Luca,19,m,1
Max,19,m,1
Theo,19,m,1
Maria,19,w,2
Frieda,18,w,1
Finn,18,m,1
Moritz,18,m,1
Marlene,17,w,1
Sophia,17,w,1
Lukas,17,m,1
Milo,17,m,1
Charlotte,17,w,2
Alexander,17,m,2
Alma,16,w,1
Mathilda,16,w,1
Maya,16,w,1
Sophie,16,w,1
Erik,16,m,1
Emily,15,w,1
Lara,15,w,1
Lea,15,w,1
Luna,15,w,1
Jonas,15,m,1
Matteo,15,m,1
Milan,15,m,1
Emilia,15,w,2
Hannah,14,w,1
Lucas,14,m,1
Luise,14,w,2
Maximilian,14,m,2
Theodor,14,m,2
Clara,13,w,1
Merle,13,w,1
Mira,13,w,1
Ruby,13,w,1
Aaron,13,m,1
Bruno,13,m,1
Jakob,13,m,1
Karl,13,m,1
Niklas,13,m,1
Noah,13,m,1
Valentin,13,m,2
Helena,12,w,1
Ida,12,w,1
Johanna,12,w,1
Nora,12,w,1
Benjamin,12,m,1
Joshua,12,m,1
Linus,12,m,1
Mika,12,m,1
Samuel,12,m,1
Friedrich,12,m,2
Michael,12,m,2
Amelie,11,w,1
Laura,11,w,1
Melina,11,w,1
Romy,11,w,1
Rosa,11,w,1
Sofia,11,w,1
Tilda,11,w,1
Adam,11,m,1
Jonathan,11,m,1
Elisabeth,11,w,2
Johanna,11,w,2
Emil,11,m,2
Alina,10,w,1
Alva,10,w,1
Amalia,10,w,1
Elena,10,w,1
Elisa,10,w,1
Frida,10,w,1
Hanna,10,w,1
Julia,10,w,1
Juna,10,w,1
Luisa,10,w,1
Mara,10,w,1
Olivia,10,w,1
Alexander,10,m,1
Bela,10,m,1
David,10,m,1
Jasper,10,m,1
Jonah,10,m,1
Mats,10,m,1
Vincent,10,m,1
Lisa,9,w,1
Malia,9,w,1
Mina,9,w,1
Nele,9,w,1
Adrian,9,m,1
Julian,9,m,1
Julius,9,m,1
Leander,9,m,1
Leonard,9,m,1
Maximilian,9,m,1
Simon,9,m,1
Anna,9,w,2
Malou,9,w,2
Rose,9,w,2
Anton,9,m,2
Levi,9,m,2
Paul,9,m,2
Thomas,9,m,2
Edda,8,w,1
Finja,8,w,1
Flora,8,w,1
Lilly,8,w,1
Matilda,8,w,1
Stella,8,w,1
Arthur,8,m,1
Carl,8,m,1
Edgar,8,m,1
Emilio,8,m,1
Fabian,8,m,1
Leano,8,m,1
Martin,8,m,1
Matheo,8,m,1
Michael,8,m,1
Neo,8,m,1
Rio,8,m,1
Valentin,8,m,1
Isabella,8,w,2
Sofie,8,w,2
Anh,8,m,2
Elias,8,m,2
Finn,8,m,2
Karl,8,m,2
Cleo,7,w,1
Friederike,7,w,1
Ronja,7,w,1
Charlie,7,m,1
Elio,7,m,1
Enno,7,m,1
Friedrich,7,m,1
Fynn,7,m,1
Henri,7,m,1
Jan,7,m,1
Lian,7,m,1
Malte,7,m,1
Maxim,7,m,1
Ole,7,m,1
Oscar,7,m,1
Pepe,7,m,1
Toni,7,m,1
Helene,7,w,2
Sophia,7,w,2
Jan,7,m,2
Luca,7,m,2
Matteo,7,m,2
Anastasia,6,w,1
Anni,6,w,1
Antonia,6,w,1
Carlotta,6,w,1
Elina,6,w,1
Elisabeth,6,w,1
Isabella,6,w,1
Livia,6,w,1
Lola,6,w,1
Lotta,6,w,1
Lucia,6,w,1
Luise,6,w,1
Maja,6,w,1
Malina,6,w,1
Paula,6,w,1
Paulina,6,w,1
Rosalie,6,w,1
Valentina,6,w,1
Victoria,6,w,1
Yuna,6,w,1
Daniel,6,m,1
Ferdinand,6,m,1
Fritz,6,m,1
Joris,6,m,1
Lennard,6,m,1
Lenny,6,m,1
Luka,6,m,1
Luke,6,m,1
Mailo,6,m,1
Miran,6,m,1
Silas,6,m,1
Till,6,m,1
Tom,6,m,1
Tony,6,m,1
Helena,6,w,2
Lou,6,w,2
Luisa,6,w,2
Malia,6,w,2
Rosa,6,w,2
Frederik,6,m,2
Georg,6,m,2
Henry,6,m,2
Jakob,6,m,2
Johann,6,m,2
Luis,6,m,2
Peter,6,m,2
Vincent,6,m,2
Maria,6,w,3
Alicia,5,w,1
Amira,5,w,1
Ava,5,w,1
Dalia,5,w,1
Eva,5,w,1
Freya,5,w,1
Helene,5,w,1
Josefine,5,w,1
Josephine,5,w,1
Kaya,5,w,1
Klara,5,w,1
Leyla,5,w,1
Liara,5,w,1
Lucy,5,w,1
Malea,5,w,1
Malou,5,w,1
Maria,5,w,1
Mariella,5,w,1
Milena,5,w,1
Minna,5,w,1
Pauline,5,w,1
Zoe,5,w,1
Alex,5,m,1
Antonio,5,m,1
Carlo,5,m,1
Dante,5,m,1
Fiete,5,m,1
Jannis,5,m,1
Johnny,5,m,1
Jona,5,m,1
Jonte,5,m,1
Konstantin,5,m,1
Lino,5,m,1
Lou,5,m,1
Luan,5,m,1
Malik,5,m,1
Nelio,5,m,1
Nino,5,m,1
Otis,5,m,1
Raphael,5,m,1
Richard,5,m,1
Robin,5,m,1
Tim,5,m,1
Timo,5,m,1
Wim,5,m,1
Carlotta,5,w,2
Emma,5,w,2
Ida,5,w,2
Louise,5,w,2
Lucia,5,w,2
Mara,5,w,2
Marlene,5,w,2
Bruno,5,m,2
Ferdinand,5,m,2
Jonas,5,m,2
Julius,5,m,2
Malik,5,m,2
Noah,5,m,2
Oskar,5,m,2
Robin,5,m,2
Wilhelm,5,m,2
Ada,4,w,1
Alexandra,4,w,1
Alice,4,w,1
Amelia,4,w,1
Amy,4,w,1
Aria,4,w,1
Bảo,4,w,1
Cataleya,4,w,1
Fritzi,4,w,1
Jasmin,4,w,1
Jenny,4,w,1
Kira,4,w,1
Leonore,4,w,1
Lilith,4,w,1
Linda,4,w,1
Lotte,4,w,1
Mathilde,4,w,1
Melia,4,w,1
Pia,4,w,1
Pina,4,w,1
Runa,4,w,1
Wanda,4,w,1
Wilma,4,w,1
Zoey,4,w,1
Albert,4,m,1
Ali,4,m,1
Arian,4,m,1
Björn,4,m,1
Caspar,4,m,1
Darian,4,m,1
Emir,4,m,1
Florian,4,m,1
Gabriel,4,m,1
Henrik,4,m,1
Ibrahim,4,m,1
Ivan,4,m,1
Jaro,4,m,1
Johann,4,m,1
Justus,4,m,1
Kian,4,m,1
Kilian,4,m,1
Kuno,4,m,1
Lasse,4,m,1
Lennart,4,m,1
Leopold,4,m,1
Lev,4,m,1
Levin,4,m,1
Lion,4,m,1
Lionel,4,m,1
Marten,4,m,1
Matti,4,m,1
Mattis,4,m,1
Mio,4,m,1
Miro,4,m,1
Mohamed,4,m,1
Muhammad,4,m,1
Samu,4,m,1
Thilo,4,m,1
Thomas,4,m,1
Andrea,4,w,2
Anh,4,w,2
Edith,4,w,2
Elisa,4,w,2
Florentine,4,w,2
Katharina,4,w,2
Lotta,4,w,2
Mathilda,4,w,2
Matilda,4,w,2
Pauline,4,w,2
Victoria,4,w,2
Andreas,4,m,2
André,4,m,2
Arthur,4,m,2
Ben,4,m,2
Benjamin,4,m,2
Christian,4,m,2
David,4,m,2
Eliah,4,m,2
Emilio,4,m,2
Erik,4,m,2
Frank,4,m,2
Hans,4,m,2
Heinrich,4,m,2
Josef,4,m,2
Kurt,4,m,2
Leander,4,m,2
Leo,4,m,2
Leon,4,m,2
Leonard,4,m,2
Lio,4,m,2
Louis,4,m,2
Luan,4,m,2
Ludwig,4,m,2
Ole,4,m,2
Philipp,4,m,2
Rafael,4,m,2
Siegfried,4,m,2
Stefan,4,m,2
Tobias,4,m,2
Willi,4,m,2
Amilia,3,w,1
Anouk,3,w,1
Ayla,3,w,1
Cecilia,3,w,1
Daria,3,w,1
Eliana,3,w,1
Elin,3,w,1
Elise,3,w,1
Ellie,3,w,1
Elora,3,w,1
Elsa,3,w,1
Fatima,3,w,1
Filippa,3,w,1
Fiona,3,w,1
Hailey,3,w,1
Helen,3,w,1
Hilda,3,w,1
Isabel,3,w,1
Isabell,3,w,1
Jolie,3,w,1
Jonna,3,w,1
Kaira,3,w,1
Karina,3,w,1
Karla,3,w,1
Karolina,3,w,1
Katharina,3,w,1
Kelly,3,w,1
Liana,3,w,1
Lila,3,w,1
Linnea,3,w,1
Liv,3,w,1
Louisa,3,w,1
Magdalena,3,w,1
Maila,3,w,1
Marta,3,w,1
Martha,3,w,1
Melissa,3,w,1
Nia,3,w,1
Safiya,3,w,1
Sara,3,w,1
Sarah,3,w,1
Selma,3,w,1
Serena,3,w,1
Tara,3,w,1
Vivien,3,w,1
Alfred,3,m,1
Artur,3,m,1
Aurelio,3,m,1
Charles,3,m,1
Cody,3,m,1
Constantin,3,m,1
Damian,3,m,1
Demir,3,m,1
Denis,3,m,1
Dennis,3,m,1
Diego,3,m,1
Eddy,3,m,1
Elian,3,m,1
Elyas,3,m,1
Fabio,3,m,1
Fernando,3,m,1
Gustav,3,m,1
Hannes,3,m,1
Hugo,3,m,1
Ilay,3,m,1
Ilyas,3,m,1
Jamie,3,m,1
Jannik,3,m,1
Janosch,3,m,1
Joel,3,m,1
John,3,m,1
Kalle,3,m,1
Karam,3,m,1
Konrad,3,m,1
Lennox,3,m,1
Liyan,3,m,1
Luis,3,m,1
Mads,3,m,1
Magnus,3,m,1
Marcus,3,m,1
Marlo,3,m,1
Mason,3,m,1
Miko,3,m,1
Minh,3,m,1
Miron,3,m,1
Mohammad,3,m,1
Nathan,3,m,1
Nathanael,3,m,1
Nick,3,m,1
Nico,3,m,1
Noa,3,m,1
Noel,3,m,1
Oliver,3,m,1
Otto,3,m,1
Pavel,3,m,1
Phil,3,m,1
Philipp,3,m,1
Piet,3,m,1
Rayan,3,m,1
Ruben,3,m,1
Sami,3,m,1
Sebastian,3,m,1
Taavi,3,m,1
Thore,3,m,1
Tino,3,m,1
Viktor,3,m,1
Wilhelm,3,m,1
Yuri,3,m,1
Amalia,3,w,2
Amira,3,w,2
Angelika,3,w,2
Ann,3,w,2
Anni,3,w,2
Bao,3,w,2
Clara,3,w,2
Diana,3,w,2
Edda,3,w,2
Elina,3,w,2
Elise,3,w,2
Ella,3,w,2
Emilie,3,w,2
Feline,3,w,2
Frida,3,w,2
Frieda,3,w,2
Friederike,3,w,2
Grace,3,w,2
Hedwig,3,w,2
Henriette,3,w,2
Jasmin,3,w,2
Jolie,3,w,2
Josephine,3,w,2
Julia,3,w,2
Kim,3,w,2
Leonie,3,w,2
Lina,3,w,2
Linn,3,w,2
Louisa,3,w,2
Magdalena,3,w,2
Malea,3,w,2
Marianna,3,w,2
Martha,3,w,2
Mathilde,3,w,2
Mia,3,w,2
Milena,3,w,2
Romy,3,w,2
Rosalie,3,w,2
Ruth,3,w,2
Theresa,3,w,2
Valentina,3,w,2
Yasmin,3,w,2
Adam,3,m,2
Ali,3,m,2
August,3,m,2
Bernd,3,m,2
Björn,3,m,2
Can,3,m,2
Caspar,3,m,2
Dante,3,m,2
Dariusz,3,m,2
Dean,3,m,2
Elian,3,m,2
Emilian,3,m,2
Johannes,3,m,2
Jonah,3,m,2
Khôi,3,m,2
Konstantin,3,m,2
Levin,3,m,2
Martin,3,m,2
Max,3,m,2
Nils,3,m,2
Noel,3,m,2
Oleksandrovič,3,m,2
Oliver,3,m,2
Otto,3,m,2
Pascal,3,m,2
Phong,3,m,2
Ray,3,m,2
René,3,m,2
Richard,3,m,2
Robert,3,m,2
Willem,3,m,2
Elisabeth,3,w,3
Marie,3,w,3
Vy,3,w,3
Anh,3,m,3
David,3,m,3
Gabriel,3,m,3
Maximilian,3,m,3
Paul,3,m,3
Roland,3,m,3
Thomas,3,m,3
Aisha,2,w,1
Alea,2,w,1
Alessia,2,w,1
Alissa,2,w,1
Amanda,2,w,1
Amara,2,w,1
Amaya,2,w,1
Amina,2,w,1
Angela,2,w,1
Annabelle,2,w,1
Astrid,2,w,1
Aurelia,2,w,1
Aurora,2,w,1
Aysel,2,w,1
Azra,2,w,1
Brianna,2,w,1
Carla,2,w,1
Carlie,2,w,1
Carolina,2,w,1
Celina,2,w,1
Charlotta,2,w,1
Chiara,2,w,1
Chloe,2,w,1
Diana,2,w,1
Dora,2,w,1
Edith,2,w,1
Elaina,2,w,1
Eleah,2,w,1
Elli,2,w,1
Elly,2,w,1
Eloise,2,w,1
Ema,2,w,1
Emmy,2,w,1
Enja,2,w,1
Enna,2,w,1
Evelin,2,w,1
Felina,2,w,1
Fine,2,w,1
Hana,2,w,1
Hanne,2,w,1
Hedi,2,w,1
Heidi,2,w,1
Hira,2,w,1
Isabelle,2,w,1
Jana,2,w,1
Jenna,2,w,1
Jennie,2,w,1
Jette,2,w,1
Joleen,2,w,1
Joline,2,w,1
Juliana,2,w,1
Julie,2,w,1
Kaia,2,w,1
Kaja,2,w,1
Kalea,2,w,1
Karlotta,2,w,1
Katja,2,w,1
Kiara,2,w,1
Kiki,2,w,1
Kim,2,w,1
Käthe,2,w,1
Lamar,2,w,1
Lana,2,w,1
Liah,2,w,1
Lieselotte,2,w,1
Lilja,2,w,1
Lilli,2,w,1
Lilo,2,w,1
Lilou,2,w,1
Lily,2,w,1
Linn,2,w,1
Lisbeth,2,w,1
Livi,2,w,1
Louise,2,w,1
Luana,2,w,1
Lynn,2,w,1
Madison,2,w,1
Maia,2,w,1
Maira,2,w,1
Marit,2,w,1
Maryam,2,w,1
Melanie,2,w,1
Mia-Sophie,2,w,1
Miley,2,w,1
Mona,2,w,1
Nadia,2,w,1
Nala,2,w,1
Naomi,2,w,1
Noa,2,w,1
Olga,2,w,1
Polly,2,w,1
Rahel,2,w,1
Rebecca,2,w,1
Ria,2,w,1
Rosalia,2,w,1
Rubi,2,w,1
Samantha,2,w,1
Scarlett,2,w,1
Sidra,2,w,1
Simay,2,w,1
Sina,2,w,1
Skadi,2,w,1
Smilla,2,w,1
Sofie,2,w,1
Talea,2,w,1
Talia,2,w,1
Tamina,2,w,1
Tessa,2,w,1
Thalia,2,w,1
Thea,2,w,1
Theresa,2,w,1
Tina,2,w,1
Valeria,2,w,1
Vasilisa,2,w,1
Viktoria,2,w,1
Violetta,2,w,1
Wilhelmine,2,w,1
Yara,2,w,1
Zelal,2,w,1
Aarav,2,m,1
Abdullah,2,m,1
Aiden,2,m,1
Aki,2,m,1
Aleksei,2,m,1
Alparslan,2,m,1
Alwin,2,m,1
Amir,2,m,1
Amos,2,m,1
Anh,2,m,1
Antony,2,m,1
Arik,2,m,1
Artjom,2,m,1
Arvid,2,m,1
August,2,m,1
Ayaz,2,m,1
Ayden,2,m,1
Ayham,2,m,1
Benedikt,2,m,1
Bo,2,m,1
Colin,2,m,1
Collin,2,m,1
Connor,2,m,1
Cosimo,2,m,1
Cuno,2,m,1
Darius,2,m,1
Dorian,2,m,1
Duy,2,m,1
Eddi,2,m,1
Eddie,2,m,1
Egon,2,m,1
Elia,2,m,1
Eliel,2,m,1
Elino,2,m,1
Elliot,2,m,1
Emad,2,m,1
Eric,2,m,1
Ernest,2,m,1
Finley,2,m,1
Franz,2,m,1
Frederik,2,m,1
Hadi,2,m,1
Hagen,2,m,1
Hamza,2,m,1
Hanno,2,m,1
Hassan,2,m,1
Helios,2,m,1
Hendrik,2,m,1
Henk,2,m,1
Henning,2,m,1
Hüseyin,2,m,1
Immanuel,2,m,1
Isaac,2,m,1
Ivar,2,m,1
Jakub,2,m,1
James,2,m,1
Janne,2,m,1
Jannes,2,m,1
Jascha,2,m,1
Johan,2,m,1
Joseph,2,m,1
Julien,2,m,1
Junis,2,m,1
Kai,2,m,1
Karik,2,m,1
Karlo,2,m,1
Keno,2,m,1
Kolja,2,m,1
Leevi,2,m,1
Lenne,2,m,1
Loki,2,m,1
Lorenz,2,m,1
Lorenzo,2,m,1
Louie,2,m,1
Lucian,2,m,1
Ludwig,2,m,1
Maleo-Emilio,2,m,1
Malio,2,m,1
Marlon,2,m,1
Marvin,2,m,1
Mateo,2,m,1
Mattes,2,m,1
Mattheo,2,m,1
Melvin,2,m,1
Michel,2,m,1
Mustafa,2,m,1
Nael,2,m,1
Nevio,2,m,1
Nicolas,2,m,1
Nikita,2,m,1
Nikolas,2,m,1
Nilas,2,m,1
Noam,2,m,1
Omar,2,m,1
Phúc,2,m,1
Rafael,2,m,1
Ragnar,2,m,1
Riley,2,m,1
Robert,2,m,1
Ruslan,2,m,1
Ryan,2,m,1
Salih,2,m,1
Salim,2,m,1
Taim,2,m,1
Tammo,2,m,1
Tamo,2,m,1
Terence,2,m,1
Tobias,2,m,1
Victor,2,m,1
Willem,2,m,1
William,2,m,1
Yannik,2,m,1
Yunis,2,m,1
Yunus,2,m,1
Zayn,2,m,1
Đức,2,m,1
Agathe,2,w,2
Aleksandra,2,w,2
Alva,2,w,2
Amelia,2,w,2
An,2,w,2
Annika,2,w,2
Aurora,2,w,2
Barbara,2,w,2
Beate,2,w,2
Carola,2,w,2
Christa,2,w,2
Christine,2,w,2
Dorothea,2,w,2
Elea,2,w,2
Eleni,2,w,2
Elfriede,2,w,2
Fee,2,w,2
Flora,2,w,2
Freya,2,w,2
Gabriele,2,w,2
Gerda,2,w,2
Hannah,2,w,2
Hannelore,2,w,2
Hedi,2,w,2
Ivanovna,2,w,2
Josefine,2,w,2
Joy,2,w,2
Julie,2,w,2
Juna,2,w,2
Klara,2,w,2
Kristin,2,w,2
Lara,2,w,2
Lea,2,w,2
Leni,2,w,2
Liv,2,w,2
Lore,2,w,2
Lua,2,w,2
Lucy,2,w,2
Luna,2,w,2
Maja,2,w,2
Malina,2,w,2
Margarete,2,w,2
Margarethe,2,w,2
Margarita,2,w,2
Marlie,2,w,2
Melina,2,w,2
Melody,2,w,2
Milou,2,w,2
Mira,2,w,2
Nova,2,w,2
Nur,2,w,2
Ottilie,2,w,2
Payton,2,w,2
Philippa,2,w,2
Salome,2,w,2
Selma,2,w,2
Sofia,2,w,2
Susanne,2,w,2
Viktoria,2,w,2
Wilhelmina,2,w,2
Willow,2,w,2
Ylva,2,w,2
Zoé,2,w,2
Abdullah,2,m,2
Albert,2,m,2
Alfie,2,m,2
Andrés,2,m,2
Anthony,2,m,2
Antonio,2,m,2
Arvid,2,m,2
Aslan,2,m,2
Benedikt,2,m,2
Bo,2,m,2
Bosse,2,m,2
Brian,2,m,2
Bảo,2,m,2
Dion,2,m,2
Ede,2,m,2
Eliano,2,m,2
Emanuel,2,m,2
Erich,2,m,2
Ernst,2,m,2
Etienne,2,m,2
Ezra,2,m,2
Fabian,2,m,2
Felix,2,m,2
Fiete,2,m,2
Florian,2,m,2
Flynn,2,m,2
Gerald,2,m,2
Günter,2,m,2
Henri,2,m,2
Immanuel,2,m,2
Jacob,2,m,2
James,2,m,2
Jari,2,m,2
Jens,2,m,2
Johan,2,m,2
John,2,m,2
Jonte,2,m,2
Joshua,2,m,2
José,2,m,2
Julian,2,m,2
Julien,2,m,2
Junis,2,m,2
Justus,2,m,2
Kilian,2,m,2
Konrad,2,m,2
Lars,2,m,2
Lasse,2,m,2
Lennox,2,m,2
Leopold,2,m,2
Lian,2,m,2
Linus,2,m,2
Magnus,2,m,2
Manfred,2,m,2
Marcel,2,m,2
Marcelino,2,m,2
Marco,2,m,2
Marcus,2,m,2
Marian,2,m,2
Markus,2,m,2
Mateo,2,m,2
Matheo,2,m,2
Maxim,2,m,2
Miguel,2,m,2
Mike,2,m,2
Milo,2,m,2
Minh,2,m,2
Nathan,2,m,2
Nicolas,2,m,2
Niklas,2,m,2
Nuri,2,m,2
Philip,2,m,2
Phillip,2,m,2
Quân,2,m,2
Raik,2,m,2
Rainer,2,m,2
Rio,2,m,2
Ronald,2,m,2
Rudolf,2,m,2
Ryan,2,m,2
