vorname,anzahl,geschlecht,position
Marie,54,w,2
Adam,36,m,1
Sophie,35,w,2
Leon,31,m,1
Maria,30,w,2
Noah,28,m,1
Alexander,27,m,2
David,27,m,1
Elias,27,m,1
Clara,25,w,1
Emilia,24,w,1
Maximilian,24,m,1
Charlotte,23,w,1
Ali,23,m,1
Jonathan,23,m,1
Anna,21,w,1
Emil,21,m,1
Ali,20,m,2
Ella,20,w,1
Lina,20,w,1
Mira,20,w,1
Leo,20,m,1
Luise,19,w,2
Sara,19,w,1
Alexander,19,m,1
Theo,19,m,1
Theodor,19,m,1
Emily,18,w,1
Hannah,18,w,1
Mia,18,w,1
Anton,18,m,1
Lara,17,w,1
Maria,17,w,1
Ahmad,17,m,1
Charlotte,16,w,2
Emma,16,w,1
Ida,16,w,1
Johanna,15,w,2
Felix,15,m,1
Lena,15,w,1
Jakob,15,m,1
Marie,15,w,1
Milan,15,m,1
Mila,15,w,1
Muhammad,15,m,1
Sophia,15,w,1
Maximilian,14,m,2
Emilia,14,w,2
Ben,14,m,1
Ava,14,w,1
Jonas,14,m,1
Julia,14,w,1
Lukas,14,m,1
Oskar,14,m,1
Paul,14,m,1
Paul,13,m,2
Fatima,13,w,1
Hanna,13,w,1
Lea,13,w,1
Henri,13,m,1
Sophie,13,w,1
Ibrahim,13,m,1
Mohammad,13,m,1
Amalia,12,w,1
Frida,12,w,1
Arthur,12,m,1
Maya,12,w,1
Daniel,12,m,1
Sofia,12,w,1
Gabriel,12,m,1
Jan,12,m,1
Liam,12,m,1
Louis,12,m,1
Luis,12,m,1
Mohamed,12,m,1
Yusuf,12,m,1
Anton,11,m,2
Elisa,11,w,1
Liya,11,w,1
Olivia,11,w,1
Carl,11,m,1
Emir,11,m,1
Henry,11,m,1
Julius,11,m,1
Leonard,11,m,1
Luca,11,m,1
Malik,11,m,1
Matteo,11,m,1
Moritz,11,m,1
Muhammed,11,m,1
Emil,10,m,2
Felix,10,m,2
Anna,10,w,2
Elisabeth,10,w,2
Luisa,10,w,2
Frieda,10,w,1
Helena,10,w,1
Leni,10,w,1
Mariam,10,w,1
Mathilda,10,w,1
Nora,10,w,1
Hamza,10,m,1
Karl,10,m,1
Kevin,10,m,1
Levi,10,m,1
Mohammed,10,m,1
Peter,9,m,2
Carlotta,9,w,1
Greta,9,w,1
Leonie,9,w,1
Lia,9,w,1
Luna,9,w,1
Maja,9,w,1
Mina,9,w,1
Sarah,9,w,1
Victoria,9,w,1
Adrian,9,m,1
Amir,9,m,1
Caspar,9,m,1
Leonardo,9,m,1
Mateo,9,m,1
Omar,9,m,1
Samuel,9,m,1
Elias,8,m,2
Leonard,8,m,2
Levi,8,m,2
Anh,8,w,2
Maxim,8,m,2
Helena,8,w,2
Magdalena,8,w,2
Amira,8,w,1
Isabella,8,w,1
Josephine,8,w,1
Lilly,8,w,1
Luisa,8,w,1
Marlene,8,w,1
Paula,8,w,1
Romy,8,w,1
Bruno,8,m,1
Ilyas,8,m,1
Johnny,8,m,1
Julian,8,m,1
Miran,8,m,1
Mustafa,8,m,1
Vincent,8,m,1
Friedrich,7,m,2
Henry,7,m,2
Alexandra,7,w,2
Jakob,7,m,2
Elena,7,w,2
Johann,7,m,2
Rose,7,w,2
Johannes,7,m,2
Noel,7,m,2
Valentin,7,m,2
Alice,7,w,1
Alina,7,w,1
Alma,7,w,1
Aurelia,7,w,1
Carla,7,w,1
Elena,7,w,1
Elif,7,w,1
Elin,7,w,1
Johanna,7,w,1
Karla,7,w,1
Friedrich,7,m,1
Laura,7,w,1
Fritz,7,m,1
Matilda,7,w,1
Jonah,7,m,1
Medina,7,w,1
Joshua,7,m,1
Meryem,7,w,1
Konstantin,7,m,1
Zeynep,7,w,1
Linus,7,m,1
Lucas,7,m,1
Martin,7,m,1
Max,7,m,1
Michael,7,m,1
Mohamad,7,m,1
Nils,7,m,1
Oscar,7,m,1
Rayan,7,m,1
Valentin,7,m,1
Yasin,7,m,1
Youssef,7,m,1
Ömer,7,m,1
Friedrich,6,m,3
Amalia,6,w,2
Helene,6,w,2
Josephine,6,w,2
Fritz,6,m,2
Nur,6,w,2
Jonathan,6,m,2
Rosa,6,w,2
Karl,6,m,2
Sofia,6,w,2
Otto,6,m,2
Sophia,6,w,2
Samuel,6,m,2
Antonia,6,w,1
Asya,6,w,1
Azra,6,w,1
Ela,6,w,1
Elisabeth,6,w,1
Eva,6,w,1
Fatma,6,w,1
Jana,6,w,1
Layan,6,w,1
Luise,6,w,1
Malia,6,w,1
Melek,6,w,1
Merle,6,w,1
Adem,6,m,1
Alex,6,m,1
Antonio,6,m,1
Benjamin,6,m,1
Constantin,6,m,1
Dennis,6,m,1
Erik,6,m,1
Finn,6,m,1
Gustav,6,m,1
Kilian,6,m,1
Maxim,6,m,1
Mehmet,6,m,1
Oliver,6,m,1
Simon,6,m,1
Tony,6,m,1
Yiğit,6,m,1
Anh,5,w,3
Maria,5,w,3
Marie,5,w,3
Frieda,5,w,2
Anh,5,m,2
Lina,5,w,2
Ben,5,m,2
Lucia,5,w,2
Benjamin,5,m,2
Pauline,5,w,2
Carl,5,m,2
Theresa,5,w,2
David,5,m,2
Victoria,5,w,2
Finn,5,m,2
Frederik,5,m,2
Gabriel,5,m,2
Jean,5,m,2
Jonas,5,m,2
Leon,5,m,2
Luca,5,m,2
Malik,5,m,2
Martin,5,m,2
