vorname,anzahl,geschlecht,position
Marie,18,w,2
Emma,17,w,1
Sophie,15,w,2
Alexander,14,m,2
Leon,13,m,1
Maria,12,w,2
Emil,12,m,1
Felix,12,m,1
Mia,11,w,1
Noah,11,m,1
Oskar,11,m,1
Anton,10,m,1
Ben,10,m,1
Jonas,10,m,1
Max,10,m,1
Maximilian,10,m,1
Charlotte,9,w,1
Lina,9,w,1
Nele,9,w,1
Leo,9,m,1
Moritz,9,m,1
Charlotte,8,w,2
Ella,8,w,1
Emilia,8,w,1
Hannah,8,w,1
Marlene,8,w,1
Finn,8,m,1
Julian,8,m,1
Linus,8,m,1
Louis,8,m,1
Theodor,8,m,1
Paul,7,m,2
Clara,7,w,1
Hanna,7,w,1
Maja,7,w,1
Marie,7,w,1
Mira,7,w,1
Pauline,7,w,1
Elias,7,m,1
Karl,7,m,1
Lukas,7,m,1
Paul,7,m,1
Greta,6,w,1
Ida,6,w,1
Luise,6,w,1
Mathilda,6,w,1
Friedrich,6,m,1
Luca,6,m,1
Oliver,6,m,1
Luca,5,m,2
Maximilian,5,m,2
Noel,5,m,2
Lucia,5,w,2
Mathilda,5,w,2
Amy,5,w,1
Johanna,5,w,1
Lisa,5,w,1
Lotta,5,w,1
Luisa,5,w,1
Florian,5,m,1
Melina,5,w,1
Jakob,5,m,1
Mila,5,w,1
Johann,5,m,1
Nora,5,w,1
Jonathan,5,m,1
Paula,5,w,1
Julius,5,m,1
Pia,5,w,1
Justus,5,m,1
Romy,5,w,1
Liam,5,m,1
Zoe,5,w,1
Malte,5,m,1
Ole,5,m,1
Pepe,5,m,1
Felix,4,m,2
Frederick,4,m,2
Ida,4,w,2
Karl,4,m,2
Pauline,4,w,2
Martin,4,m,2
Stefan,4,m,2
Thomas,4,m,2
Anna,4,w,1
Antonia,4,w,1
Frida,4,w,1
Arthur,4,m,1
Frieda,4,w,1
Benjamin,4,m,1
Helena,4,w,1
Eric,4,m,1
Lea,4,w,1
Fabian,4,m,1
Leonie,4,w,1
Frederik,4,m,1
Maya,4,w,1
John,4,m,1
Milla,4,w,1
Konstantin,4,m,1
Mina,4,w,1
Luis,4,m,1
