vorname,anzahl,geschlecht,position
Sophie,48,w,2
Marie,39,w,2
Mia,33,w,1
Charlotte,31,w,1
Ali,30,m,1
Leon,30,m,1
Maria,29,w,2
Adam,28,m,1
Emilia,27,w,1
Mila,27,w,1
Maximilian,25,m,1
Noah,24,m,1
Emma,24,w,1
Maria,24,w,1
David,23,m,1
Liam,23,m,1
Alexander,22,m,2
Daniel,21,m,1
Paul,21,m,1
Charlotte,20,w,2
Leo,20,m,1
Ali,19,m,2
Anna,19,w,1
Lea,19,w,1
Alexander,19,m,1
Louis,19,m,1
Felix,18,m,1
Karl,18,m,1
Leonard,18,m,1
Johanna,17,w,2
Hanna,17,w,1
Marie,17,w,1
Mira,17,w,1
Elias,17,m,1
Levi,17,m,1
Theodor,17,m,1
Ava,16,w,1
Clara,16,w,1
Lia,16,w,1
Sofia,16,w,1
Amir,16,m,1
Anton,16,m,1
Emil,16,m,1
Henry,16,m,1
Jonas,16,m,1
Milan,16,m,1
Anton,15,m,2
Paul,15,m,2
Elisa,15,w,1
Ida,15,w,1
Lina,15,w,1
Maya,15,w,1
Ben,15,m,1
Finn,15,m,1
Jakob,15,m,1
Mohammad,15,m,1
Muhammed,15,m,1
Friedrich,14,m,2
Elena,14,w,1
Ella,14,w,1
Sara,14,w,1
Sophia,14,w,1
Henri,14,m,1
Omar,14,m,1
Maximilian,13,m,2
Alina,13,w,1
Ahmad,13,m,1
Ibrahim,13,m,1
Jonathan,13,m,1
Max,13,m,1
Muhammad,13,m,1
Theo,13,m,1
Elisabeth,12,w,2
Sophia,12,w,2
Amelia,12,w,1
Antonia,12,w,1
Hannah,12,w,1
Johanna,12,w,1
Mathilda,12,w,1
Lukas,12,m,1
Alma,11,w,1
Amira,11,w,1
Frieda,11,w,1
Julia,11,w,1
Liya,11,w,1
Mara,11,w,1
Olivia,11,w,1
Pauline,11,w,1
Aaron,11,m,1
Adrian,11,m,1
Arthur,11,m,1
Carl,11,m,1
Luca,11,m,1
Oskar,11,m,1
Yasin,11,m,1
Elias,10,m,2
Helena,10,w,1
Nora,10,w,1
Friedrich,10,m,1
Gabriel,10,m,1
Hamza,10,m,1
Julius,10,m,1
Karim,10,m,1
Malik,10,m,1
Miran,10,m,1
Mohamed,10,m,1
Valentin,10,m,1
Yusuf,10,m,1
Louis,9,m,2
Grace,9,w,2
Thomas,9,m,2
Luise,9,w,2
Valentin,9,m,2
Rose,9,w,2
Wilhelm,9,m,2
Aisha,9,w,1
Amalia,9,w,1
Amina,9,w,1
Emily,9,w,1
Lara,9,w,1
Lena,9,w,1
Luisa,9,w,1
Luna,9,w,1
Melek,9,w,1
Zeynep,9,w,1
Zoe,9,w,1
Emir,9,m,1
Julian,9,m,1
Leopold,9,m,1
Maxim,9,m,1
Mehmet,9,m,1
Milo,9,m,1
Samuel,9,m,1
Victor,9,m,1
Louise,8,w,2
Can,8,m,2
Mia,8,w,2
Emil,8,m,2
Frederik,8,m,2
Jonathan,8,m,2
Josef,8,m,2
Alva,8,w,1
Azra,8,w,1
Celine,8,w,1
Klara,8,w,1
Laura,8,w,1
Leni,8,w,1
Mina,8,w,1
Sarah,8,w,1
Sophie,8,w,1
Benjamin,8,m,1
Erik,8,m,1
Ismail,8,m,1
Jan,8,m,1
Jasper,8,m,1
Lio,8,m,1
Moritz,8,m,1
Nicolas,8,m,1
Otto,8,m,1
Vincent,8,m,1
Youssef,8,m,1
Ömer,8,m,1
Amalia,7,w,2
Helena,7,w,2
Mathilda,7,w,2
Pauline,7,w,2
August,7,m,2
Sara,7,w,2
Benjamin,7,m,2
Christian,7,m,2
Jakob,7,m,2
Johann,7,m,2
Johannes,7,m,2
Leo,7,m,2
Leon,7,m,2
Luis,7,m,2
Minh,7,m,2
Aurelia,7,w,1
Esma,7,w,1
Frida,7,w,1
Leonie,7,w,1
Luise,7,w,1
Maja,7,w,1
Malina,7,w,1
Mariam,7,w,1
Marlene,7,w,1
Merle,7,w,1
Nele,7,w,1
Selina,7,w,1
Caspar,7,m,1
Enes,7,m,1
Fabian,7,m,1
Fritz,7,m,1
Jacob,7,m,1
Linus,7,m,1
Lucas,7,m,1
Mateo,7,m,1
Minh,7,m,1
Mohamad,7,m,1
Philipp,7,m,1
Robin,7,m,1
Simon,7,m,1
Tim,7,m,1
Umut,7,m,1
Alexander,6,m,3
Peter,6,m,3
Antonia,6,w,2
Carlotta,6,w,2
Emilia,6,w,2
Lou,6,w,2
Luisa,6,w,2
Anh,6,m,2
Daniel,6,m,2
David,6,m,2
Ferdinand,6,m,2
Gabriel,6,m,2
Michael,6,m,2
Philipp,6,m,2
Alice,6,w,1
Amelie,6,w,1
Ela,6,w,1
Ema,6,w,1
Fatima,6,w,1
Isabella,6,w,1
Martha,6,w,1
Medina,6,w,1
Miriam,6,w,1
Narin,6,w,1
Romy,6,w,1
Rosa,6,w,1
Rosalie,6,w,1
Victoria,6,w,1
Abdullah,6,m,1
Deniz,6,m,1
Elian,6,m,1
Frederik,6,m,1
Hussein,6,m,1
Jad,6,m,1
Johann,6,m,1
Konstantin,6,m,1
Lennart,6,m,1
Mahmoud,6,m,1
Marc,6,m,1
Mark,6,m,1
Matei,6,m,1
Mert,6,m,1
Mika,6,m,1
Mikail,6,m,1
Mustafa,6,m,1
Raphael,6,m,1
Elisabeth,5,w,3
Fatima,5,w,2
Ida,5,w,2
Isabella,5,w,2
Jolie,5,w,2
Lotte,5,w,2
Luna,5,w,2
Nur,5,w,2
Olivia,5,w,2
Rosa,5,w,2
Sofia,5,w,2
Sofie,5,w,2
Emin,5,m,2
Victoria,5,w,2
Gia,5,m,2
Gustav,5,m,2
Heinrich,5,m,2
John,5,m,2
Karl,5,m,2
Klaus,5,m,2
Konstantin,5,m,2
Levi,5,m,2
Martin,5,m,2
Moritz,5,m,2
Noah,5,m,2
Noel,5,m,2
Richard,5,m,2
William,5,m,2
Aleyna,5,w,1
Anastasia,5,w,1
Anouk,5,w,1
Arya,5,w,1
Carlotta,5,w,1
Edda,5,w,1
Eva,5,w,1
Fiona,5,w,1
Helene,5,w,1
Henriette,5,w,1
Iva,5,w,1
Jasmin,5,w,1
Juna,5,w,1
Karlotta,5,w,1
Kira,5,w,1
Lana,5,w,1
Lilly,5,w,1
Lisa,5,w,1
Lucia,5,w,1
Malak,5,w,1
Maryam,5,w,1
Matilda,5,w,1
Melina,5,w,1
Albert,5,m,1
Miray,5,w,1
Ayaz,5,m,1
Valentina,5,w,1
Bela,5,m,1
Zümra,5,w,1
Bruno,5,m,1
Carlo,5,m,1
Constantin,5,m,1
Ferdinand,5,m,1
Florian,5,m,1
Gustav,5,m,1
Hannes,5,m,1
Hugo,5,m,1
Kaan,5,m,1
Kadir,5,m,1
Kevin,5,m,1
Khaled,5,m,1
Kian,5,m,1
Luan,5,m,1
Ludwig,5,m,1
Luka,5,m,1
Mohammed,5,m,1
Musa,5,m,1
Nico,5,m,1
Rio,5,m,1
Sam,5,m,1
Sebastian,5,m,1
Yousef,5,m,1
Helene,4,w,3
Maria,4,m,3
Rose,4,w,3
Otto,4,m,3
Sophie,4,w,3
Thomas,4,m,3
Ada,4,w,2
Angelina,4,w,2
Anna,4,w,2
Celine,4,w,2
Doris,4,w,2
Helene,4,w,2
Leonora,4,w,2
Liya,4,w,2
Zoe,4,w,2
Adam,4,m,2
Andreas,4,m,2
Asaf,4,m,2
Benedikt,4,m,2
Carl,4,m,2
Christopher,4,m,2
Constantin,4,m,2
Felix,4,m,2
Frederick,4,m,2
Fritz,4,m,2
Georg,4,m,2
Henry,4,m,2
Jonas,4,m,2
Leonard,4,m,2
Liam,4,m,2
Luca,4,m,2
Malik,4,m,2
Milan,4,m,2
Oliver,4,m,2
Stephan,4,m,2
Ada,4,w,1
Alexandra,4,w,1
Amani,4,w,1
Amara,4,w,1
Angelina,4,w,1
Ayla,4,w,1
Bahar,4,w,1
Carla,4,w,1
Cleo,4,w,1
Diana,4,w,1
Elin,4,w,1
Elina,4,w,1
Ellen,4,w,1
Elsa,4,w,1
Emilie,4,w,1
Felicia,4,w,1
Freya,4,w,1
Helin,4,w,1
Jennifer,4,w,1
Josephine,4,w,1
Karla,4,w,1
Layan,4,w,1
Leah,4,w,1
Alex,4,m,1
Leyla,4,w,1
Antonio,4,m,1
Liliana,4,w,1
Ari,4,m,1
Lilith,4,w,1
Arian,4,m,1
Linda,4,w,1
August,4,m,1
Liv,4,w,1
Benedikt,4,m,1
Liyah,4,w,1
Damian,4,m,1
Lotta,4,w,1
Eli,4,m,1
Malia,4,w,1
Emmanuel,4,m,1
Marlena,4,w,1
Franz,4,m,1
Melody,4,w,1
Fynn,4,m,1
Meryem,4,w,1
Hasan,4,m,1
Milena,4,w,1
Idris,4,m,1
Milou,4,w,1
Ilyas,4,m,1
Nina,4,w,1
Issa,4,m,1
Noa,4,w,1
Jamal,4,m,1
Paula,4,w,1
Jayden,4,m,1
Paulina,4,w,1
Johannes,4,m,1
Samira,4,w,1
Jona,4,m,1
Selena,4,w,1
Jonah,4,m,1
Sena,4,w,1
Joseph,4,m,1
Shirin,4,w,1
Justus,4,m,1
Tala,4,w,1
Karam,4,m,1
Tasnim,4,w,1
Kerem,4,m,1
Valeria,4,w,1
Levin,4,m,1
Vanessa,4,w,1
Lewis,4,m,1
Violeta,4,w,1
Lion,4,m,1
Yasmin,4,w,1
Marcel,4,m,1
Yuna,4,w,1
Marco,4,m,1
Zahra,4,w,1
Marlon,4,m,1
Zehra,4,w,1
Mats,4,m,1
Miguel,4,m,1
Neo,4,m,1
Oliver,4,m,1
Osman,4,m,1
Pepe,4,m,1
Richard,4,m,1
Taha,4,m,1
Thilo,4,m,1
Vito,4,m,1
William,4,m,1
Yunus,4,m,1
Charlotte,3,w,3
Ali,3,m,3
Margot,3,w,3
Anh,3,m,3
Maria,3,w,3
Georg,3,m,3
Marie,3,w,3
Hugo,3,m,3
Vy,3,w,3
Karl,3,m,3
Kasimir,3,m,3
Khang,3,m,3
Maximilian,3,m,3
Paul,3,m,3
Valentin,3,m,3
Alexandra,3,w,2
Anita,3,w,2
Ann,3,w,2
Anni,3,w,2
Augusta,3,w,2
Aurelia,3,w,2
Aurora,3,w,2
Carolina,3,w,2
Cecilia,3,w,2
Chloé,3,w,2
Eleonora,3,w,2
Elisa,3,w,2
Elise,3,w,2
Ella,3,w,2
Evelyn,3,w,2
Fritzi,3,w,2
Hannah,3,w,2
Josephine,3,w,2
Lina,3,w,2
Linh,3,w,2
Lore,3,w,2
Lucia,3,w,2
Manuela,3,w,2
Mara,3,w,2
Margarete,3,w,2
Ahmad,3,m,2
Marlene,3,w,2
Ahmed,3,m,2
Matilda,3,w,2
Ahmet,3,m,2
Maya,3,w,2
Albert,3,m,2
Michelle,3,w,2
Anthony,3,m,2
Nhi,3,w,2
Arthur,3,m,2
Paula,3,w,2
Asenov,3,m,2
Silvia,3,w,2
Aurelius,3,m,2
Su,3,w,2
Ben,3,m,2
Valentina,3,w,2
Benedict,3,m,2
Viktoria,3,w,2
Bảo,3,m,2
Dean,3,m,2
Efe,3,m,2
Emilio,3,m,2
Ensar,3,m,2
Eren,3,m,2
Fabian,3,m,2
Fiete,3,m,2
Finn,3,m,2
Hamza,3,m,2
Hans,3,m,2
Heinz,3,m,2
Ivan,3,m,2
James,3,m,2
Jan,3,m,2
Jasper,3,m,2
Joel,3,m,2
Lukas,3,m,2
Marco,3,m,2
Matteo,3,m,2
Max,3,m,2
Maxim,3,m,2
Maximus,3,m,2
Milo,3,m,2
Mustafa,3,m,2
Otto,3,m,2
Peter,3,m,2
Robert,3,m,2
Sebastian,3,m,2
Steven,3,m,2
Talha,3,m,2
Theodor,3,m,2
Ulrich,3,m,2
Walter,3,m,2
Werner,3,m,2
Aaliyah,3,w,1
Adele,3,w,1
Adriana,3,w,1
Alea,3,w,1
Aleksandra,3,w,1
Aliya,3,w,1
Amy,3,w,1
Aseel,3,w,1
Asel,3,w,1
Asya,3,w,1
Charlie,3,w,1
Dalia,3,w,1
Ahmed,3,m,1
Daria,3,w,1
Aleks,3,m,1
Dilan,3,w,1
Alen,3,m,1
Dua,3,w,1
Alfred,3,m,1
Eleen,3,w,1
Aras,3,m,1
Elif,3,w,1
Arda,3,m,1
Erika,3,w,1
Aron,3,m,1
Esra,3,w,1
Augustin,3,m,1
Evelyn,3,w,1
Bilal,3,m,1
Finja,3,w,1
Christian,3,m,1
Flora,3,w,1
Christopher,3,m,1
Freyja,3,w,1
Edgar,3,m,1
Greta,3,w,1
Efe,3,m,1
Hailey,3,w,1
Eliano,3,m,1
Hana,3,w,1
Elio,3,m,1
Hedi,3,w,1
Elliot,3,m,1
Isabell,3,w,1
Emilio,3,m,1
Jana,3,w,1
Fabio,3,m,1
Jette,3,w,1
Filip,3,m,1
Kaia,3,w,1
Finley,3,m,1
Katharina,3,w,1
Firat,3,m,1
Leen,3,w,1
Frederick,3,m,1
Linnea,3,w,1
Harry,3,m,1
Livia,3,w,1
Ian,3,m,1
Lore,3,w,1
Isaac,3,m,1
Maliya,3,w,1
Janosch,3,m,1
Naya,3,w,1
Jaron,3,m,1
Nayla,3,w,1
Jason,3,m,1
Nova,3,w,1
Johan,3,m,1
Nura,3,w,1
Joud,3,m,1
Penelope,3,w,1
Julien,3,m,1
Philippa,3,w,1
Juri,3,m,1
Safia,3,w,1
Kilian,3,m,1
Salma,3,w,1
Kolja,3,m,1
Selin,3,w,1
Kylian,3,m,1
Selma,3,w,1
Lasse,3,m,1
Talia,3,w,1
Lennard,3,m,1
Talin,3,w,1
Leonardo,3,m,1
Tara,3,w,1
Lian,3,m,1
Thea,3,w,1
Luis,3,m,1
Theresa,3,w,1
Mahdi,3,m,1
Tilda,3,w,1
Malek,3,m,1
Tulin,3,w,1
Malte,3,m,1
Zara,3,w,1
Marlo,3,m,1
Zaynab,3,w,1
Matteo,3,m,1
Şirin,3,w,1
Musab,3,m,1
Nathan,3,m,1
Nathaniel,3,m,1
Nikolai,3,m,1
Noel,3,m,1
Oscar,3,m,1
Philip,3,m,1
Poyraz,3,m,1
Rafael,3,m,1
Romeo,3,m,1
Ruben,3,m,1
Salih,3,m,1
Sami,3,m,1
Selim,3,m,1
Sinan,3,m,1
Stefan,3,m,1
Thomas,3,m,1
Tino,3,m,1
Tom,3,m,1
Wilhelm,3,m,1
Yassin,3,m,1
Yunis,3,m,1
Yussef,3,m,1
Ghislaine,2,w,4
Alexandra,2,w,3
Alice,2,w,3
Helga,2,w,3
Karin,2,w,3
Kolibri,2,w,3
Laura,2,w,3
Albert,2,m,3
Linda,2,w,3
Antonio,2,m,3
Marianne,2,w,3
Emil,2,m,3
Friedrich,2,m,3
Fritz,2,m,3
Götz,2,m,3
Günter,2,m,3
Hưng,2,m,3
Jan,2,m,3
Johann,2,m,3
Junior,2,m,3
Louis,2,m,3
Ludwig,2,m,3
Minh,2,m,3
Raphael,2,m,3
Theodor,2,m,3
Tom,2,m,3
Đức,2,m,3
Adele,2,w,2
Adriana,2,w,2
Agata,2,w,2
Alicia,2,w,2
Alieva,2,w,2
Alma,2,w,2
Alva,2,w,2
Amalie,2,w,2
Amelie,2,w,2
Amira,2,w,2
An,2,w,2
Anais,2,w,2
Anouk,2,w,2
Ava,2,w,2
Azra,2,w,2
Blessing,2,w,2
Ceylin,2,w,2
Christiane,2,w,2
Cristina,2,w,2
Dorothea,2,w,2
Ela,2,w,2
Elea,2,w,2
Elena,2,w,2
Elia,2,w,2
Elin,2,w,2
Eloghosa,2,w,2
Else,2,w,2
Emma,2,w,2
Esila,2,w,2
Eva,2,w,2
Georgina,2,w,2
Gretchen,2,w,2
Havva,2,w,2
Hazal,2,w,2
Hildegard,2,w,2
Abdullah,2,m,2
Hope,2,w,2
Aleksandrov,2,m,2
Hân,2,w,2
Alex,2,m,2
Ina,2,w,2
Alfred,2,m,2
Ingrid,2,w,2
Alim,2,m,2
Isabel,2,w,2
Alister,2,m,2
Jane,2,w,2
Ananda,2,m,2
Jasmin,2,w,2
Andrzej,2,m,2
Joleen,2,w,2
Antonio,2,m,2
June,2,w,2
Arian,2,m,2
Kalea,2,w,2
Artur,2,m,2
Katharina,2,w,2
Aslan,2,m,2
Khánh,2,w,2
Atá,2,m,2
Kira,2,w,2
Bernd,2,m,2
Klara,2,w,2
Boris,2,m,2
Lea,2,w,2
Carlo,2,m,2
Leonie,2,w,2
Caspar,2,m,2
Lidia,2,w,2
Casper,2,m,2
Liv,2,w,2
Clemens,2,m,2
Livia,2,w,2
Costa,2,m,2
Lizzy,2,w,2
Dzhanelov,2,m,2
Magomed-Saliakhovna,2,w,2
Eddie,2,m,2
Malin,2,w,2
Edward,2,m,2
Marina,2,w,2
Elija,2,m,2
Marta,2,w,2
Elijah,2,m,2
Mathea,2,w,2
Emanuel,2,m,2
Mathilde,2,w,2
Emir,2,m,2
Mira,2,w,2
Emre,2,m,2
Monika,2,w,2
Eric,2,m,2
My,2,w,2
Erich,2,m,2
Nisa,2,w,2
Erwin,2,m,2
Nora,2,w,2
Ezra,2,m,2
Paulina,2,w,2
Florian,2,m,2
Rae,2,w,2
Francis,2,m,2
Rita,2,w,2
Franz,2,m,2
Rosemarie,2,w,2
Fridolin,2,m,2
Sabine,2,w,2
Ghulam,2,m,2
Salome,2,w,2
Giovanni,2,m,2
Samira,2,w,2
Hektor,2,m,2
Sarah,2,w,2
Henner,2,m,2
Slavova,2,w,2
Henri,2,m,2
Theresa,2,w,2
Hugo,2,m,2
Wanda,2,w,2
Huy,2,m,2
Yasmin,2,w,2
Ian,2,m,2
Zhivkova,2,w,2
Ilyas,2,m,2
Zoey,2,w,2
Jaan,2,m,2
Zora,2,w,2
Jayden,2,m,2
Joachim,2,m,2
Jona,2,m,2
Jonte,2,m,2
Julius,2,m,2
Kadir,2,m,2
Kemal,2,m,2
Kerem,2,m,2
Khang,2,m,2
Kian,2,m,2
Kilian,2,m,2
Konrad,2,m,2
Kylian,2,m,2
Leander,2,m,2
Leonhard,2,m,2
Leopold,2,m,2
Lio,2,m,2
Long,2,m,2
Loïc,2,m,2
Ludwig,2,m,2
Luka,2,m,2
Maarten,2,m,2
Mael,2,m,2
Malte,2,m,2
Marcel,2,m,2
Marian,2,m,2
Mateo,2,m,2
Matthias,2,m,2
Mohamad,2,m,2
Mohamed,2,m,2
Mohammad,2,m,2
Nathan,2,m,2
Nicolas,2,m,2
Niklas,2,m,2
Oleksijovič,2,m,2
Omar,2,m,2
Oskar,2,m,2
Piet,2,m,2
Raphael,2,m,2
River,2,m,2
Robin,2,m,2
Samuel,2,m,2
Shiloh,2,m,2
Simeonov,2,m,2
Tiberius,2,m,2
Tigran,2,m,2
Tony,2,m,2
Vincent,2,m,2
Vitus,2,m,2
Willem,2,m,2
Wolf,2,m,2
Wolfgang,2,m,2
Yahya,2,m,2
Yusuf,2,m,2
Ömer,2,m,2
Đức,2,m,2
Abigail,2,w,1
Adelina,2,w,1
Al,2,w,1
Alana,2,w,1
